cod_curso,nome_do_curso,carga_horaria_do_curso,eixo_tecnologico,fator_de_esforco_de_curso,tipo_de_curso,turno,codigo_da_matricula,codigo_do_ciclo_matricula,codigo_sistec,categoria_de_situacao,data_de_inicio_do_ciclo,data_de_fim_previsto_do_ciclo,vagas_ofertadas,mes_de_ocorrencia_da_situacao,renda,sexo,faixa_etaria,idade,cor,unidade_de_ensino
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,56330357,1780353,2810,C,06/05/2013,31/12/2016,50.0,01/06/2020,"0<RFP<=0,5",F,35-39,37,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,56324215,1780353,2810,E,06/05/2013,31/12/2016,50.0,01/06/2020,"0,5<RFP<=1,0",F,25-29,25,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,90077945,2598622,2810,E,30/03/2019,31/12/2022,59.0,01/04/2019,"0<RFP<=0,5",F,15-19,18,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,90077949,2598622,2810,E,30/03/2019,31/12/2022,59.0,01/04/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,90078325,2598622,2810,E,30/03/2019,31/12/2022,59.0,01/04/2019,"1,0<RFP<=1,5",F,15-19,17,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71209104,2132529,2810,E,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,25-29,29,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208877,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0,5<RFP<=1,0",F,25-29,28,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208857,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,30-34,31,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71209102,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,30-34,30,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71209362,2132529,2810,E,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,30-34,34,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71209078,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,35-39,35,preta    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208859,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0,5<RFP<=1,0",F,35-39,35,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208913,2132529,2810,E,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,25-29,27,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208807,2132529,2810,E,28/01/2017,28/01/2021,50.0,01/06/2020,"1,0<RFP<=1,5",M,45-49,46,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208869,2132529,2810,E,28/01/2017,28/01/2021,50.0,01/06/2020,"0,5<RFP<=1,0",M,35-39,39,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71209110,2132529,2810,E,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",M,25-29,25,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208811,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0<RFP<=0,5",F,35-39,36,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,71208911,2132529,2810,C,28/01/2017,28/01/2021,50.0,01/06/2020,"0,5<RFP<=1,0",F,25-29,28,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63239376,1963741,2810,E,11/10/2014,11/10/2018,50.0,01/06/2020,"0<RFP<=0,5",F,40-44,43,preta    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63247329,1963741,2810,C,11/10/2014,11/10/2018,50.0,01/06/2020,"0<RFP<=0,5",F,35-39,36,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63239394,1963741,2810,E,11/10/2014,11/10/2018,50.0,01/06/2020,"0,5<RFP<=1,0",F,25-29,28,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63247173,1963741,2810,C,11/10/2014,11/10/2018,50.0,01/06/2020,"0<RFP<=0,5",M,30-34,31,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63247175,1963741,2810,E,11/10/2014,11/10/2018,50.0,01/06/2020,"1,0<RFP<=1,5",F,30-34,30,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,95125617,1963741,2810,C,11/10/2014,11/10/2018,50.0,01/06/2020,"0<RFP<=0,5",F,45-49,45,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63239378,1963741,2810,C,11/10/2014,11/10/2018,50.0,01/06/2020,"2,5<RFP<=3,5",F,45-49,45,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,63247331,1963741,2810,E,11/10/2014,11/10/2018,50.0,01/06/2020,"0,5<RFP<=1,0",M,30-34,33,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,67296685,2029403,2810,E,14/05/2016,14/05/2020,49.0,01/06/2020,"0<RFP<=0,5",M,20-24,24,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,67296843,2029403,2810,E,14/05/2016,14/05/2020,49.0,01/06/2020,"0,5<RFP<=1,0",M,30-34,33,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,67296687,2029403,2810,E,14/05/2016,14/05/2020,49.0,01/06/2020,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,67296719,2029403,2810,E,14/05/2016,14/05/2020,49.0,01/06/2020,"0,5<RFP<=1,0",F,20-24,22,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,67284763,2029403,2810,E,14/05/2016,14/05/2020,49.0,01/06/2020,"0<RFP<=0,5",M,20-24,22,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,67296673,2029403,2810,C,14/05/2016,14/05/2020,49.0,01/06/2020,"0<RFP<=0,5",F,35-39,37,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72983666,2167869,2810,C,27/05/2017,27/05/2021,51.0,01/06/2020,"0<RFP<=0,5",F,20-24,21,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72983828,2167869,2810,C,27/05/2017,27/05/2021,51.0,01/06/2020,"0<RFP<=0,5",M,45-49,47,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72930508,2167869,2810,C,27/05/2017,27/05/2021,51.0,01/06/2020,"0,5<RFP<=1,0",F,40-44,40,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72983832,2167869,2810,C,27/05/2017,27/05/2021,51.0,01/06/2020,"0,5<RFP<=1,0",F,25-29,28,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72930550,2167869,2810,E,27/05/2017,27/05/2021,51.0,01/06/2020,"1,0<RFP<=1,5",M,30-34,33,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72930370,2167869,2810,E,27/05/2017,27/05/2021,51.0,01/06/2020,"2,5<RFP<=3,5",M,30-34,30,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,72930514,2167869,2810,E,27/05/2017,27/05/2021,51.0,01/06/2020,"0<RFP<=0,5",F,20-24,24,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,85778054,2500425,2810,E,14/04/2018,14/04/2022,60.0,01/06/2020,"0,5<RFP<=1,0",F,50-54,50,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,85779162,2500425,2810,E,14/04/2018,14/04/2022,60.0,01/06/2020,"0<RFP<=0,5",M,20-24,24,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,85778022,2500425,2810,E,14/04/2018,14/04/2022,60.0,01/06/2020,"0<RFP<=0,5",F,25-29,26,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,85778530,2500425,2810,E,14/04/2018,14/04/2022,60.0,01/06/2020,"0<RFP<=0,5",F,30-34,34,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,85778374,2500425,2810,E,14/04/2018,14/04/2022,60.0,01/06/2020,"0<RFP<=0,5",M,20-24,23,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,85778036,2500425,2810,E,14/04/2018,14/04/2022,60.0,01/06/2020,"0<RFP<=0,5",F,25-29,28,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61673548,1946772,2810,E,03/05/2014,03/05/2018,50.0,01/08/2019,"0,5<RFP<=1,0",F,25-29,29,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61722460,1946772,2810,C,03/05/2014,03/05/2018,50.0,01/08/2019,"0<RFP<=0,5",F,40-44,44,preta    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61685878,1946772,2810,C,03/05/2014,03/05/2018,50.0,01/08/2019,"0<RFP<=0,5",F,35-39,38,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61685612,1946772,2810,C,03/05/2014,03/05/2018,50.0,01/08/2019,"1,0<RFP<=1,5",M,30-34,33,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61673446,1946772,2810,C,03/05/2014,03/05/2018,50.0,01/08/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61685874,1946772,2810,E,03/05/2014,03/05/2018,50.0,01/08/2019,"0<RFP<=0,5",M,45-49,47,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61673468,1946772,2810,C,03/05/2014,03/05/2018,50.0,01/08/2019,"0<RFP<=0,5",F,35-39,35,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,61673466,1946772,2810,C,03/05/2014,03/05/2018,50.0,01/08/2019,"0<RFP<=0,5",F,40-44,41,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,53178828,1600599,2810,C,24/01/2013,24/01/2017,50.0,01/07/2018,"0,5<RFP<=1,0",M,35-39,35,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,53178822,1600599,2810,C,24/01/2013,24/01/2017,50.0,01/07/2018,"0<RFP<=0,5",F,35-39,38,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,53178726,1600599,2810,C,24/01/2013,24/01/2017,50.0,01/07/2018,"0<RFP<=0,5",M,40-44,40,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,53178814,1600599,2810,C,24/01/2013,24/01/2017,50.0,01/07/2018,"0<RFP<=0,5",F,35-39,35,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,53178716,1600599,2810,E,24/01/2013,24/01/2017,50.0,01/07/2018,"0<RFP<=0,5",M,45-49,47,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,53178650,1600599,2810,E,24/01/2013,24/01/2017,50.0,01/07/2018,"0<RFP<=0,5",F,50-54,52,preta    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,59033113,1852110,2810,E,26/11/2013,26/05/2017,50.0,20/02/2019,"0<RFP<=0,5",F,45-49,46,preta    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,58904460,1852110,2810,E,26/11/2013,26/05/2017,50.0,20/02/2019,"0<RFP<=0,5",F,30-34,33,amarela  ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,59032945,1852110,2810,C,26/11/2013,26/05/2017,50.0,20/02/2019,"0<RFP<=0,5",F,50-54,54,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,95125661,1852110,2810,C,26/11/2013,26/05/2017,50.0,20/02/2019,"1,0<RFP<=1,5",F,40-44,40,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,58904496,1852110,2810,E,26/11/2013,26/05/2017,50.0,20/02/2019,"0<RFP<=0,5",F,40-44,43,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,99906062,2776082,2810,E,13/07/2021,13/07/2025,50.0,01/07/2021,"0<RFP<=0,5",F,20-24,24,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,92398848,2648444,2810,E,10/09/2019,10/09/2022,50.0,01/07/2020,"0,5<RFP<=1,0",M,25-29,29,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,92384878,2648444,2810,E,10/09/2019,10/09/2022,50.0,01/07/2020,"0<RFP<=0,5",F,20-24,20,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,92387426,2648444,2810,E,10/09/2019,10/09/2022,50.0,01/07/2020,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,64563181,1984354,2810,E,28/03/2015,28/03/2019,100.0,01/02/2019,"0<RFP<=0,5",F,30-34,32,parda    ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,64563173,1984354,2810,E,28/03/2015,28/03/2019,100.0,01/02/2019,"0,5<RFP<=1,0",F,45-49,45,branca   ,Campus Sousa
927,letras - lingua portuguesa,3100,desenvolvimento educacional e social,1.0,licenciatura,nao se aplica,64563427,1984354,2810,E,28/03/2015,28/03/2019,100.0,01/02/2019,"0<RFP<=0,5",M,35-39,38,parda    ,Campus Sousa
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,86033556,2506720,2813,E,26/04/2018,26/04/2022,40.0,01/02/2019,"0,5<RFP<=1,0",F,15-19,18,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,86033558,2506720,2813,E,26/04/2018,26/04/2022,40.0,01/02/2019,"0,5<RFP<=1,0",M,15-19,19,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,86034119,2506720,2813,E,26/04/2018,26/04/2022,40.0,01/02/2019,"0<RFP<=0,5",F,25-29,28,parda    ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,86033566,2506720,2813,E,26/04/2018,26/04/2022,40.0,01/02/2019,"0<RFP<=0,5",M,20-24,22,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,94275330,2685470,2813,E,03/02/2020,31/12/2024,40.0,01/12/2020,"0,5<RFP<=1,0",M,15-19,18,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,98020576,2747981,2813,E,25/01/2021,31/12/2025,48.0,01/08/2021,"1,5<RFP<=2,5",F,25-29,28,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,98020620,2747981,2813,E,25/01/2021,31/12/2025,48.0,01/08/2021,"1,0<RFP<=1,5",M,25-29,25,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,98020792,2747981,2813,E,25/01/2021,31/12/2025,48.0,01/08/2021,"1,0<RFP<=1,5",M,20-24,22,parda    ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,98020626,2747981,2813,E,25/01/2021,31/12/2025,48.0,01/08/2021,"1,5<RFP<=2,5",M,15-19,18,parda    ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,98020590,2747981,2813,E,25/01/2021,31/12/2025,48.0,01/08/2021,"1,5<RFP<=2,5",M,15-19,18,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,83226693,2445573,2813,E,04/10/2017,04/10/2022,45.0,01/02/2021,"0<RFP<=0,5",M,35-39,36,preta    ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,83226665,2445573,2813,E,04/10/2017,04/10/2022,45.0,01/02/2021,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,83279903,2445573,2813,E,04/10/2017,04/10/2022,45.0,01/02/2021,"0<RFP<=0,5",F,40-44,40,parda    ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,83226625,2445573,2813,E,04/10/2017,04/10/2022,45.0,01/02/2021,"1,0<RFP<=1,5",M,25-29,28,branca   ,Campus Campina Grande
67,engenharia de computacao,3910,informacao e comunicacao,1.23,bacharelado,integral,83226689,2445573,2813,E,04/10/2017,04/10/2022,45.0,01/02/2021,"0,5<RFP<=1,0",M,35-39,39,parda    ,Campus Campina Grande
